,Price,Manufacturer,Model,Prod. year,title_status,Mileage,Color,state,Levy,Category,Leather interior,Fuel type,Engine volume,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Airbags
14180,19130,toyota,Tacoma,2013,,57554.0,Silver,,1194.0,Sedan,Yes,Petrol,4.0,6.0,Automatic,4x4,04-May,Left wheel,12.0
14181,99440,ford,Explorer,2017,,44643.0,Black,,1156.0,Jeep,Yes,Petrol,2.3,4.0,Automatic,Front,04-May,Left wheel,4.0
14186,18817,toyota,Camry,2018,,35058.0,White,,609.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14189,52665,hyundai,Santa FE,2017,,113195.0,Blue,,1017.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14190,46728,lexus,GX 460,2010,,260771.0,Black,,1811.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,04-May,Left wheel,0.0
14191,17249,hyundai,Sonata,2015,,68728.0,Red,,900.0,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,0.0
14194,18826,hyundai,Elantra,2013,,88694.0,Silver,,530.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14195,24123,ssangyong,REXTON,2010,,113724.0,Black,,1099.0,Jeep,Yes,Diesel,2.7,4.0,Automatic,Front,04-May,Left wheel,4.0
14199,1019,bmw,X5,2013,,137802.0,Black,,917.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,04-May,Left wheel,0.0
14200,12083,hyundai,H1,2011,,43224.0,Blue,,862.0,Jeep,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14204,1960,nissan,Sentra,2014,,81587.0,Grey,,584.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,12.0
14206,12544,ford,Escape,2008,,156000.0,Green,,1246.0,Jeep,Yes,Hybrid,2.3,4.0,Automatic,4x4,04-May,Left wheel,6.0
14207,1960,hyundai,Elantra,2013,,177590.0,Grey,,585.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,12.0
14208,14897,toyota,RAV 4,2017,,56893.0,Red,,1249.0,Jeep,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14211,3136,hyundai,Elantra,2014,,104085.0,Silver,,639.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,12.0
14212,23433,hyundai,Sonata,2016,,88900.0,White,,891.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14213,37799,hyundai,H1,2014,,77850.0,Black,,777.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14216,35570,hyundai,H1,2016,,77227.0,Grey,,1091.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14217,35344,hyundai,H1,2015,,90660.0,White,,934.0,Universal,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14222,10976,ford,Escape,2009,,184000.0,Grey,,1185.0,Jeep,Yes,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14225,34836,hyundai,Tucson,2016,,106553.0,White,,770.0,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,04-May,Left wheel,4.0
14226,31675,bmw,X5 DIESEL,2011,,205717.0,Grey,,1018.0,Jeep,Yes,Diesel,3.0,6.0,Tiptronic,4x4,04-May,Left wheel,12.0
14227,40983,hyundai,Santa FE,2014,,120871.0,Silver,,639.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14228,5645,kia,Optima,2013,,100000.0,Black,,751.0,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
14229,50178,toyota,Sienna,2017,,75000.0,Golden,,1714.0,Minivan,No,Petrol,3.5,6.0,Automatic,Front,04-May,Left wheel,0.0
14231,12027,honda,FIT,2013,,113000.0,White,,502.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14232,13328,audi,Q7,2017,,44642.0,Black,,1481.0,Sedan,Yes,Petrol,3.0,6.0,Automatic,4x4,04-May,Left wheel,0.0
14233,15367,chevrolet,Cruze,2012,,61100.0,Red,,475.0,Sedan,Yes,Petrol,1.4,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14237,1019,jeep,Cherokee,2019,,24805.0,Silver,,1275.0,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
14238,9565,toyota,RAV 4,2016,,60677.0,Grey,,1091.0,Jeep,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14239,27889,ssangyong,REXTON,2011,,138000.0,Silver,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14240,3763,mercedes-benz,ML 350,2014,,94362.0,White,,1053.0,Jeep,Yes,Petrol,3.5,6.0,Automatic,Rear,04-May,Left wheel,12.0
14241,21012,toyota,Camry,2013,,77182.0,Grey,,751.0,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,8.0
14242,2117,volkswagen,GTI,2015,,237930.0,White,,155.0,Hatchback,Yes,Petrol,0.2,4.0,Automatic,Front,04-May,Left wheel,12.0
14244,12548,honda,FIT,2015,,98937.0,White,,308.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14245,27162,chevrolet,Orlando,2016,,118365.0,White,,730.0,Jeep,Yes,Diesel,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14247,1333,volkswagen,Passat,2013,,138355.0,Grey,,779.0,Sedan,Yes,Petrol,2.5,5.0,Automatic,Front,04-May,Left wheel,12.0
14248,6500,volkswagen,UP,2013,,14300.0,White,,874.0,Hatchback,No,Petrol,1.0,3.0,Tiptronic,Front,04-May,Right-hand drive,2.0
14249,17484,hyundai,Elantra,2011,,128147.0,White,,583.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14250,17923,hyundai,Santa FE,2011,,172000.0,White,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14251,18503,hyundai,Elantra,2016,,30312.0,Grey,,730.0,Sedan,Yes,LPG,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14252,31361,toyota,Avalon,2014,,144000.0,Black,,394.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14253,42337,bmw,528,2014,,144000.0,White,,639.0,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Rear,04-May,Left wheel,12.0
14254,5802,daewoo,Lacetti,2009,,84818.0,Blue,,790.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14258,2587,hyundai,Sonata,2012,,277614.0,White,,753.0,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
14259,45473,toyota,Hilux,2007,,212001.0,Silver,,1588.0,Jeep,No,Diesel,2.5,4.0,Manual,4x4,04-May,Left wheel,6.0
14261,21975,hyundai,Tucson,2011,,193873.0,White,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14262,2274,toyota,Camry,2014,,53675.0,Silver,,777.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14264,24148,subaru,Forester,2014,,55000.0,Black,,777.0,Jeep,No,Petrol,2.5,4.0,Automatic,4x4,04-May,Left wheel,12.0
14265,69807,honda,Civic,2018,,22237.0,Black,,831.0,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14267,20385,mitsubishi,Outlander Sport,2011,,95000.0,Blue,,707.0,Jeep,No,Petrol,2.0,4.0,Automatic,4x4,04-May,Left wheel,10.0
14268,31047,mercedes-benz,E 350,2014,,132349.0,Grey,,1053.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14271,6743,jaguar,E-pace,2018,,10782.0,White,,1079.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,4x4,04-May,Left wheel,12.0
14272,19757,hyundai,Elantra,2015,,57000.0,Black,,697.0,Sedan,No,Petrol,1.8,4.0,Automatic,Front,>5,Left wheel,10.0
14273,28000,bmw,520 d xDrive Luxury,2017,,48578.0,Sky blue,,1017.0,Sedan,Yes,Diesel,2.0,4.0,Automatic,Front,>5,Left wheel,12.0
14274,1490,hyundai,Sonata,2011,,202637.0,Black,,831.0,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,04-May,Left wheel,0.0
14275,15681,hyundai,Sonata,2016,,263886.0,Silver,,891.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14277,15530,toyota,Aqua,2013,,86262.0,Black,,502.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14278,20698,hyundai,Elantra,2017,,120000.0,Silver,,831.0,Sedan,Yes,LPG,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14279,15053,hyundai,Elantra,2014,,83000.0,Black,,584.0,Sedan,No,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,6.0
14283,10036,honda,FIT,2013,,101000.0,Silver,,1110.0,Hatchback,No,Hybrid,1.3,4.0,Automatic,Front,04-May,Right-hand drive,4.0
14284,20385,toyota,Prius,2013,,105000.0,White,,585.0,Sedan,No,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,0.0
14286,53188,hyundai,Tucson,2018,,17101.0,White,,930.0,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,04-May,Left wheel,4.0
14287,26657,bmw,535,2014,,170000.0,Black,,915.0,Sedan,Yes,Petrol,3.0,6.0,Automatic,4x4,04-May,Left wheel,12.0
14289,10976,chevrolet,Cruze,2015,,76800.0,Black,,562.0,Sedan,No,Petrol,1.4,4.0,Tiptronic,Front,04-May,Left wheel,10.0
14291,7213,bmw,X5,2012,,274098.0,White,,919.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,04-May,Left wheel,0.0
14293,31204,kia,Optima,2016,,30574.0,White,,764.0,Sedan,Yes,Diesel,1.7,4.0,Automatic,Front,04-May,Left wheel,4.0
14296,10349,toyota,Aqua,2014,,134800.0,Silver,,1266.0,Hatchback,No,Hybrid,1.5,4.0,Variator,Front,04-May,Right-hand drive,2.0
14301,5018,lexus,RX 450,2010,,167222.0,Black,,1399.0,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14302,11992,chevrolet,Lacetti,2010,,147398.0,Grey,,761.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,4.0
14303,12388,mercedes-benz,E 350,2010,,189530.0,Black,,1399.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14309,13485,toyota,Prius,2009,,167219.0,White,,878.0,Hatchback,No,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,8.0
14311,4077,hyundai,Sonata,2013,,104557.0,Grey,,751.0,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
14312,56136,mercedes-benz,E 300,2017,,50963.0,Black,,1017.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Rear,04-May,Left wheel,12.0
14313,9408,honda,FIT,2011,,39333.0,Silver,,1413.0,Hatchback,No,Petrol,1.5,4.0,Variator,Front,04-May,Right-hand drive,8.0
14314,19444,kia,Optima,2012,,67000.0,Blue,,642.0,Sedan,Yes,Petrol,2.0,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14315,26528,hyundai,H1,2014,,183731.0,Silver,,777.0,Minivan,Yes,Diesel,2.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14317,23521,bmw,730,2012,,140096.0,Black,,919.0,Sedan,Yes,Petrol,3.0,6.0,Tiptronic,Rear,04-May,Left wheel,12.0
14318,17562,lexus,GX 470,2014,,146218.0,Black,,1356.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,04-May,Left wheel,0.0
14319,2195,toyota,Camry,2015,,106989.0,Black,,934.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14321,8154,lexus,IS 350,2011,,259066.0,Silver,,1172.0,Sedan,Yes,Petrol,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14322,5018,mercedes-benz,E 350,2009,,109139.0,Black,,1624.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,Rear,04-May,Left wheel,12.0
14323,39226,hyundai,Tucson,2017,,133808.0,Silver,,1017.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14324,33908,hyundai,Santa FE,2014,,175126.0,Grey,,639.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14325,15681,lexus,GX 460,2010,,275240.0,Silver,,1811.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,04-May,Left wheel,0.0
14326,12231,toyota,Prius,2009,,138942.0,Red,,878.0,Sedan,Yes,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,8.0
14328,13172,volkswagen,Golf,2013,,103000.0,Black,,779.0,Sedan,No,Petrol,2.5,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14329,42052,hyundai,Santa FE,2016,,113588.0,Blue,,891.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14330,10976,chevrolet,Cruze,2011,,131200.0,Red,,521.0,Sedan,No,Petrol,1.4,4.0,Automatic,Front,04-May,Left wheel,6.0
14333,22063,hyundai,Tucson,2010,,167512.0,Grey,,836.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14335,33214,hyundai,Santa FE,2013,,79730.0,White,,640.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14336,7997,ford,Mustang,2018,,39576.0,Black,,2566.0,Jeep,Yes,Petrol,5.0,8.0,Automatic,Rear,04-May,Left wheel,12.0
14337,3136,toyota,Camry,2012,,268683.0,Blue,,781.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14340,5175,nissan,Altima,2018,,147947.0,Grey,,1327.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14342,2822,nissan,Juke,2015,,103498.0,Black,,629.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,4x4,04-May,Left wheel,0.0
14343,75266,lexus,NX 200,2017,,24000.0,Black,,1017.0,Jeep,Yes,Petrol,2.0,4.0,Tiptronic,4x4,04-May,Left wheel,10.0
14346,66799,toyota,Highlander LIMITED,2014,,130000.0,Carnelian red,,1053.0,Jeep,Yes,Petrol,3.5,6.0,Tiptronic,4x4,04-May,Left wheel,10.0
14347,23700,bmw,528,2013,,71011.0,White,,640.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,4x4,04-May,Left wheel,12.0
14349,17249,hyundai,Elantra,2015,,104978.0,Black,,697.0,Sedan,No,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,0.0
14350,2038,toyota,Prius,2015,,49562.0,Orange,,308.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14354,13015,chevrolet,Trax,2015,,90000.0,White,,562.0,Jeep,No,Petrol,1.4,4.0,Automatic,4x4,04-May,Left wheel,0.0
14356,73071,lexus,GX 460,2015,,188078.0,Black,,1646.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,04-May,Left wheel,0.0
14358,18760,jeep,Compass,2010,,116000.0,Silver,,986.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,4.0
14364,6743,ford,Mustang,2017,,61653.0,Black,,1156.0,Sedan,Yes,Petrol,2.3,4.0,Automatic,Rear,04-May,Left wheel,12.0
14365,18189,hyundai,Elantra limited,2012,,48000.0,Black,,586.0,Sedan,Yes,Petrol,1.8,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14368,24618,honda,Hr-v EXL,2015,,64269.0,Grey,,697.0,Jeep,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,0.0
14369,3293,bmw,X5,2015,,196614.0,Black,,1104.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,04-May,Left wheel,0.0
14370,37633,mercedes-benz,GL 450,2011,,88000.0,Black,,1514.0,Jeep,Yes,Petrol,4.6,8.0,Automatic,4x4,04-May,Left wheel,10.0
14372,2509,mercedes-benz,GLA 250,2017,,44477.0,Blue,,1017.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,0.0
14373,6899,honda,Civic,2011,,106000.0,Black,,645.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,8.0
14374,34980,hyundai,Santa FE,2015,,143269.0,Blue,,765.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14376,8467,dodge,Caliber,2010,,145600.0,Black,,986.0,Hatchback,No,Petrol,2.4,4.0,Manual,Front,04-May,Left wheel,6.0
14378,8781,toyota,Prius,2015,,67074.0,White,,353.0,Hatchback,Yes,Hybrid,1.8,4.0,Automatic,Front,04-May,Left wheel,12.0
14380,40456,kia,Optima,2018,,18000.0,White,,505.0,Sedan,No,Hybrid,2.0,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14381,14583,mercedes-benz,E 350,2011,,230696.0,Black,,1172.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14384,2901,hyundai,Santa FE,2017,,87954.0,Silver,,1621.0,Jeep,Yes,Petrol,3.3,6.0,Automatic,4x4,04-May,Left wheel,12.0
14385,2274,ford,Escape,2011,,168966.0,White,,862.0,Jeep,Yes,Hybrid,2.5,4.0,Automatic,4x4,04-May,Left wheel,0.0
14386,44545,hyundai,Tucson,2016,,86000.0,White,,770.0,Jeep,Yes,Diesel,1.7,4.0,Automatic,Front,04-May,Left wheel,4.0
14388,21012,audi,A4,2013,,157584.0,Black,,640.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,4x4,04-May,Left wheel,0.0
14390,22266,toyota,Prius,2013,,142300.0,Silver,,585.0,Hatchback,Yes,Hybrid,1.8,4.0,Variator,Front,04-May,Left wheel,12.0
14391,45210,hyundai,Tucson,2017,,63433.0,Silver,,1017.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14393,29075,jeep,Compass,2014,,126627.0,Brown,,749.0,Jeep,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,4.0
14397,3607,hyundai,Elantra,2013,,156326.0,Grey,,585.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,12.0
14398,40889,honda,Civic,2017,,1461.0,Silver,,784.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14401,8154,lexus,RX 400,2008,,224629.0,Silver,,1750.0,Jeep,Yes,Hybrid,3.3,6.0,Automatic,4x4,04-May,Left wheel,12.0
14403,9879,mercedes-benz,ML 350,2014,,179054.0,White,,915.0,Jeep,Yes,Diesel,3.0,6.0,Automatic,4x4,04-May,Left wheel,12.0
14404,11604,honda,FIT,2012,,76000.0,White,,1268.0,Hatchback,No,Hybrid,1.5,4.0,Tiptronic,Front,04-May,Right-hand drive,4.0
14406,48566,toyota,Aqua,2018,,14570.0,Black,,831.0,Hatchback,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14408,20171,ssangyong,REXTON,2011,,221319.0,Grey,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14409,20385,toyota,Camry XLE,2013,,123932.0,Grey,,779.0,Sedan,No,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,8.0
14412,2430,nissan,Juke,2013,,129128.0,White,,530.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,4x4,04-May,Left wheel,0.0
14413,2509,toyota,Camry,2015,,111936.0,White,,934.0,Sedan,Yes,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14414,13172,toyota,Prius,2008,,93000.0,Silver,,843.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14415,21953,toyota,Camry,2012,,123546.0,Silver,,781.0,Sedan,No,Petrol,2.5,4.0,Automatic,Front,04-May,Left wheel,0.0
14416,24148,nissan,Juke,2014,,77000.0,White,,528.0,Jeep,No,Petrol,1.6,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14418,14113,honda,Insight,2011,,140000.0,Blue,,490.0,Hatchback,No,Hybrid,1.3,4.0,Automatic,Front,04-May,Left wheel,10.0
14419,14897,volkswagen,Jetta se,2014,,60000.0,Silver,,584.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,8.0
14421,19416,hyundai,Sonata,2011,,151727.0,Black,,707.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14424,7527,ford,Focus,2013,,179200.0,Silver,,640.0,Hatchback,No,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,6.0
14426,2352,honda,FIT,2012,,167158.0,Grey,,503.0,Sedan,Yes,Petrol,1.5,4.0,Automatic,Front,04-May,Left wheel,0.0
14427,22947,ssangyong,Actyon,2010,,68493.0,Black,,836.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14429,9722,toyota,Aqua,2012,,135000.0,Silver,,1268.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Right-hand drive,2.0
14430,17876,hyundai,Elantra,2014,,61579.0,Grey,,584.0,Sedan,No,Petrol,1.8,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14431,10349,toyota,Prius,2013,,149000.0,Black,,585.0,Sedan,No,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,0.0
14433,13328,lexus,RX 450,2010,,186005.0,Silver,,1399.0,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14437,19707,hyundai,Elantra,2011,,76462.0,Grey,,583.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14440,7997,mercedes-benz,E 350,2011,,273186.0,White,,1018.0,Sedan,Yes,Diesel,3.0,6.0,Automatic,Rear,04-May,Left wheel,12.0
14441,2901,dodge,Avenger,2011,,174518.0,Silver,,831.0,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
14442,37580,hyundai,Santa FE,2016,,45156.0,Black,,891.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14446,3607,nissan,Juke,2015,,103358.0,Blue,,629.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,4x4,04-May,Left wheel,0.0
14448,5959,hyundai,Elantra,2007,,48606.0,Black,,1047.0,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14450,16411,hyundai,Sonata,2010,,201546.0,Grey,,836.0,Sedan,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14451,13485,toyota,Aqua sport,2012,,134000.0,Silver,,1268.0,Hatchback,No,Hybrid,1.5,4.0,Automatic,Front,04-May,Right-hand drive,6.0
14453,4234,hyundai,Sonata,2012,,208627.0,Black,,753.0,Sedan,Yes,Hybrid,2.4,4.0,Automatic,Front,04-May,Left wheel,0.0
14454,20341,honda,FIT,2013,,92300.0,White,,502.0,Hatchback,Yes,Hybrid,1.5,4.0,Automatic,Front,04-May,Left wheel,4.0
14455,29793,mercedes-benz,E 350,2014,,219030.0,Black,,1053.0,Sedan,Yes,Diesel,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14456,3293,toyota,Corolla,2019,,54307.0,Black,,978.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,12.0
14457,15053,volkswagen,Tiguan,2016,,69012.0,Blue,,891.0,Jeep,Yes,Petrol,2.0,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14463,7683,hyundai,Sonata,2013,,21500.0,Silver,,640.0,Sedan,Yes,LPG,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14464,17405,kia,Cerato,2017,,28888.0,White,,822.0,Sedan,Yes,Diesel,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14465,17562,ford,Fusion,2013,,130000.0,Blue,,530.0,Sedan,No,Petrol,1.6,4.0,Tiptronic,Front,04-May,Left wheel,8.0
14468,42544,ssangyong,Actyon,2016,,83804.0,Blue,,730.0,Jeep,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14469,4077,hyundai,Sonata,2013,,111930.0,Silver,,751.0,Sedan,Yes,Petrol,2.4,4.0,Automatic,Front,04-May,Left wheel,12.0
14474,22063,hyundai,Tucson,2010,,167512.0,Grey,,836.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14475,23207,toyota,Camry,2019,,30504.0,Silver,,607.0,Sedan,Yes,Hybrid,2.5,4.0,Automatic,Front,04-May,Left wheel,12.0
14477,18189,toyota,RAV 4,2006,,198000.0,Black,,1620.0,Jeep,No,Diesel,2.2,4.0,Manual,4x4,04-May,Left wheel,8.0
14478,27284,toyota,Avalon,2013,,99520.0,Grey,,779.0,Sedan,Yes,Hybrid,2.5,4.0,Tiptronic,Front,04-May,Left wheel,12.0
14479,18679,hyundai,Elantra,2013,,130000.0,White,,530.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14480,16894,ssangyong,Actyon,2011,,130630.0,Silver,,707.0,Jeep,Yes,Diesel,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14484,12231,chevrolet,Camaro,2017,,73842.0,Red,,1017.0,Coupe,Yes,Petrol,2.0,4.0,Automatic,Rear,02-Mar,Left wheel,12.0
14487,9095,fiat,500,2007,,150000.0,Beige,,867.0,Coupe,Yes,Diesel,1.3,4.0,Manual,Front,02-Mar,Left wheel,12.0
14489,23521,dodge,Challenger,2013,,156192.0,Blue,,1083.0,Coupe,No,Petrol,3.6,2.0,Manual,Rear,04-May,Left wheel,12.0
14490,12849,hyundai,Elantra,2010,,113861.0,Silver,,687.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
14491,31047,toyota,Tacoma,2019,,17542.0,Silver,,1820.0,Sedan,Yes,Petrol,3.5,6.0,Automatic,Rear,04-May,Left wheel,12.0
14493,11604,kia,Ceed,2008,,78000.0,Grey,,893.0,Goods wagon,No,Diesel,1.6,4.0,Manual,Front,04-May,Left wheel,10.0
14494,19068,hyundai,Elantra,2012,,189853.0,White,,586.0,Sedan,Yes,Petrol,1.8,4.0,Automatic,Front,04-May,Left wheel,4.0
14495,29479,toyota,Highlander,2012,,205250.0,Silver,,1058.0,Jeep,Yes,Hybrid,3.5,6.0,Automatic,4x4,04-May,Left wheel,12.0
14500,26657,ssangyong,Korando,2013,,90000.0,Black,,640.0,Jeep,Yes,Petrol,2.0,4.0,Automatic,Front,04-May,Left wheel,4.0
14501,8674,daewoo,Lacetti,2010,,140000.0,Grey,,687.0,Sedan,Yes,Petrol,1.6,4.0,Automatic,Front,04-May,Left wheel,4.0
